identifier_client,price,adate,curve_name
US89420GAE98,109.85,2025-04-30,USD_SWAP
US459200BB69,106.16,2025-04-30,USD_SWAP
US74460WAG24,101.06,2025-04-30,USD_SWAP
US866677AE75,86.9,2025-04-30,USD_SWAP
US05565ECS28,98.77,2025-04-30,USD_SWAP
US126650DR85,83.49,2025-04-30,USD_SWAP
US33938XAB10,98.15,2025-04-30,USD_SWAP
US654579AH48,85.08,2025-04-30,USD_SWAP
US00724PAG46,100.76,2025-04-30,USD_SWAP
US71675CAB46,85.02,2025-04-30,USD_SWAP
US44107TAY29,91.52,2025-04-30,USD_SWAP
US487836AT55,112.66,2025-04-30,USD_SWAP
US60687YCR80,103.49,2025-04-30,USD_SWAP
US857477BU67,96.73,2025-04-30,USD_SWAP
US05571AAR68,105.21,2025-04-30,USD_SWAP
US71951QAC69,86.0,2025-04-30,USD_SWAP
US89114TZV78,89.19,2025-04-30,USD_SWAP
US882508CH56,100.01,2025-04-30,USD_SWAP
US46124HAG11,102.3,2025-04-30,USD_SWAP
US093662AH70,93.61,2025-04-30,USD_SWAP
US31620RAJ41,91.4,2025-04-30,USD_SWAP
US22822VAW19,84.42,2025-04-30,USD_SWAP
US38141GZM94,87.86,2025-04-30,USD_SWAP
US931142FP35,100.86,2025-04-30,USD_SWAP
US58013MFV19,100.53,2025-04-30,USD_SWAP
US948596AE12,91.29,2025-04-30,USD_SWAP
US898813AU40,89.41,2025-04-30,USD_SWAP
US871607AD97,100.42,2025-04-30,USD_SWAP
US743315BB84,100.45,2025-04-30,USD_SWAP
US69121KAG94,90.7,2025-04-30,USD_SWAP
US138616AM99,104.85,2025-04-30,USD_SWAP
US25468PBW59,112.39,2025-04-30,USD_SWAP
US09659T2A84,96.83,2025-04-30,USD_SWAP
US02666TAC18,85.26,2025-04-30,USD_SWAP
US08576BAB80,103.95,2025-04-30,USD_SWAP
US192714AD56,90.81,2025-04-30,USD_SWAP
US92852LAB53,89.94,2025-04-30,USD_SWAP
US09261HAR84,94.15,2025-04-30,USD_SWAP
US053015AH60,97.15,2025-04-30,USD_SWAP
US06738EBV65,86.76,2025-04-30,USD_SWAP
US78081BAN38,83.8,2025-04-30,USD_SWAP
US30040WBA53,104.02,2025-04-30,USD_SWAP
US526250AB16,91.41,2025-04-30,USD_SWAP
US088929AC82,105.59,2025-04-30,USD_SWAP
US233835AQ08,117.26,2025-04-30,USD_SWAP
US20030NEB38,103.82,2025-04-30,USD_SWAP
US853254BS85,97.95,2025-04-30,USD_SWAP
US458140CN85,99.45,2025-04-30,USD_SWAP
US30161NBE04,90.21,2025-04-30,USD_SWAP
US05526DBY04,103.76,2025-04-30,USD_SWAP
US151191BE29,95.18,2025-04-30,USD_SWAP
US74949LAE20,98.75,2025-04-30,USD_SWAP
US72014TAC36,82.72,2025-04-30,USD_SWAP
US50212YAP97,99.65,2025-04-30,USD_SWAP
US74456QCL86,98.39,2025-04-30,USD_SWAP
US494550AJ57,110.72,2025-04-30,USD_SWAP
US378272BE79,88.15,2025-04-30,USD_SWAP
US50077LBM72,101.35,2025-04-30,USD_SWAP
US256746AJ71,86.39,2025-04-30,USD_SWAP
US656029AH80,83.39,2025-04-30,USD_SWAP
US832696AU25,82.92,2025-04-30,USD_SWAP
US892331AR09,101.83,2025-04-30,USD_SWAP
US842400HD82,86.18,2025-04-30,USD_SWAP
US459200KU40,96.66,2025-04-30,USD_SWAP
US853254CN89,106.67,2025-04-30,USD_SWAP
US378272BP27,105.95,2025-04-30,USD_SWAP
US0778FPAG48,83.21,2025-04-30,USD_SWAP
US76720AAT34,100.18,2025-04-30,USD_SWAP
US637432MS19,93.92,2025-04-30,USD_SWAP
US05969BAF04,101.17,2025-04-30,USD_SWAP
US913903BB57,96.91,2025-04-30,USD_SWAP
US06406RBZ91,100.83,2025-04-30,USD_SWAP
US30040WAL28,87.34,2025-04-30,USD_SWAP
US431282AR39,95.04,2025-04-30,USD_SWAP
US745310AK84,94.84,2025-04-30,USD_SWAP
US95040QAR56,93.25,2025-04-30,USD_SWAP
US02361DAY67,93.18,2025-04-30,USD_SWAP
US78448TAN28,99.62,2025-04-30,USD_SWAP
US10112RBC79,89.93,2025-04-30,USD_SWAP
US89236TKR58,98.76,2025-04-30,USD_SWAP
US034863AW07,102.0,2025-04-30,USD_SWAP
US11135FCC32,97.52,2025-04-30,USD_SWAP
US49427RAN26,96.79,2025-04-30,USD_SWAP
US571676AZ85,100.56,2025-04-30,USD_SWAP
US00652MAG78,94.31,2025-04-30,USD_SWAP
US03027XBW92,94.51,2025-04-30,USD_SWAP
US76209PAD50,102.02,2025-04-30,USD_SWAP
US91911TAQ67,93.24,2025-04-30,USD_SWAP
US254687DV52,111.3,2025-04-30,USD_SWAP
US37045XEU63,100.38,2025-04-30,USD_SWAP
US489170AF77,88.43,2025-04-30,USD_SWAP
US90403YAA73,88.18,2025-04-30,USD_SWAP
US50205MAD11,99.69,2025-04-30,USD_SWAP
US78669QAA85,97.9,2025-04-30,USD_SWAP
US860630AG72,94.44,2025-04-30,USD_SWAP
US37959GAA58,96.03,2025-04-30,USD_SWAP
US68233JCF93,95.16,2025-04-30,USD_SWAP
US266233AH80,87.25,2025-04-30,USD_SWAP
US438127AC63,88.07,2025-04-30,USD_SWAP
US29245JAL61,99.6,2025-04-30,USD_SWAP
US136375DC36,93.29,2025-04-30,USD_SWAP
US808513CA10,87.68,2025-04-30,USD_SWAP
US14040HCV50,100.36,2025-04-30,USD_SWAP
US210518DP81,91.71,2025-04-30,USD_SWAP
US76169XAA28,85.07,2025-04-30,USD_SWAP
US65249BAA70,93.97,2025-04-30,USD_SWAP
US91913YBC30,87.39,2025-04-30,USD_SWAP
US65339KBZ21,85.15,2025-04-30,USD_SWAP
US14040HDG74,101.37,2025-04-30,USD_SWAP
US71427QAB41,82.22,2025-04-30,USD_SWAP
US09659W2Z63,100.84,2025-04-30,USD_SWAP
US030288AC89,86.4,2025-04-30,USD_SWAP
US552676AU23,86.8,2025-04-30,USD_SWAP
US958667AC17,94.7,2025-04-30,USD_SWAP
US115637AU43,99.27,2025-04-30,USD_SWAP
US025816DN68,107.88,2025-04-30,USD_SWAP
US05571AAV70,101.88,2025-04-30,USD_SWAP
US62878U2E13,85.56,2025-04-30,USD_SWAP
US833794AB68,87.65,2025-04-30,USD_SWAP
US40053XAA72,98.53,2025-04-30,USD_SWAP
US89788KAA43,87.46,2025-04-30,USD_SWAP
US50066PAT75,85.99,2025-04-30,USD_SWAP
US853254CC25,86.08,2025-04-30,USD_SWAP
US55261FAS39,107.31,2025-04-30,USD_SWAP
US64105MAC55,100.57,2025-04-30,USD_SWAP
US05970FAD33,89.72,2025-04-30,USD_SWAP
US928563AL97,84.42,2025-04-30,USD_SWAP
US87264ACQ67,86.52,2025-04-30,USD_SWAP
US095924AA43,98.75,2025-04-30,USD_SWAP
US83012AAB52,103.42,2025-04-30,USD_SWAP
US47233JBH05,95.17,2025-04-30,USD_SWAP
US00652MAD48,94.0,2025-04-30,USD_SWAP
US59217GET22,84.99,2025-04-30,USD_SWAP
US06423AAJ25,117.29,2025-04-30,USD_SWAP
US02665WFU09,99.26,2025-04-30,USD_SWAP
US226373AR90,101.4,2025-04-30,USD_SWAP
US37940XAD49,89.52,2025-04-30,USD_SWAP
US55609NAC20,101.96,2025-04-30,USD_SWAP
US009158BF29,99.6,2025-04-30,USD_SWAP
US83444MAQ42,101.51,2025-04-30,USD_SWAP
US931142CB75,104.37,2025-04-30,USD_SWAP
US574599BQ83,84.18,2025-04-30,USD_SWAP
US251526CD98,91.9,2025-04-30,USD_SWAP
US78392BAC19,86.25,2025-04-30,USD_SWAP
US09261HBC07,105.41,2025-04-30,USD_SWAP
US58507LBC28,97.62,2025-04-30,USD_SWAP
US743263AG09,110.71,2025-04-30,USD_SWAP
US191241AJ70,80.65,2025-04-30,USD_SWAP
US925650AC72,98.71,2025-04-30,USD_SWAP
US126650DX53,100.96,2025-04-30,USD_SWAP
US05401AAU51,101.01,2025-04-30,USD_SWAP
US03076CAL00,97.46,2025-04-30,USD_SWAP
US456472AB59,95.12,2025-04-30,USD_SWAP
US37045XEZ50,98.19,2025-04-30,USD_SWAP
US56501RAN61,92.58,2025-04-30,USD_SWAP
US46590XAL01,101.01,2025-04-30,USD_SWAP
US78646UAA79,87.99,2025-04-30,USD_SWAP
US62879NAA54,96.25,2025-04-30,USD_SWAP
US91159HJD35,85.52,2025-04-30,USD_SWAP
US69370PAL58,85.79,2025-04-30,USD_SWAP
US61747YEL56,87.27,2025-04-30,USD_SWAP
US04685A2R10,87.36,2025-04-30,USD_SWAP
US06406RBL06,103.18,2025-04-30,USD_SWAP
US59284MAC82,94.0,2025-04-30,USD_SWAP
US44891ADQ76,99.19,2025-04-30,USD_SWAP
US80281LAP04,87.8,2025-04-30,USD_SWAP
US26442UAN46,91.12,2025-04-30,USD_SWAP
US29278GAP37,86.3,2025-04-30,USD_SWAP
US595017BL79,99.19,2025-04-30,USD_SWAP
US10921U2L15,100.81,2025-04-30,USD_SWAP
US00914AAK88,90.23,2025-04-30,USD_SWAP
US58518N2A93,103.22,2025-04-30,USD_SWAP
US361448BG72,83.21,2025-04-30,USD_SWAP
US85917PAA57,88.31,2025-04-30,USD_SWAP
US15189TBB26,87.27,2025-04-30,USD_SWAP
US594918BZ68,94.91,2025-04-30,USD_SWAP
US91127KAE29,95.91,2025-04-30,USD_SWAP
US04686JAC53,92.06,2025-04-30,USD_SWAP
US05583JAJ16,84.36,2025-04-30,USD_SWAP
US133434AA86,88.52,2025-04-30,USD_SWAP
US039483AT92,106.78,2025-04-30,USD_SWAP
US06417XAE13,85.32,2025-04-30,USD_SWAP
US615369AZ82,96.01,2025-04-30,USD_SWAP
US46188BAA08,83.44,2025-04-30,USD_SWAP
US632525AU59,86.66,2025-04-30,USD_SWAP
US31847RAG74,94.66,2025-04-30,USD_SWAP
US80007RAE53,98.75,2025-04-30,USD_SWAP
US09659W2P81,87.59,2025-04-30,USD_SWAP
US694308JM04,96.84,2025-04-30,USD_SWAP
US06051GKK49,87.5,2025-04-30,USD_SWAP
US904678AY53,89.09,2025-04-30,USD_SWAP
US15189XAX66,88.83,2025-04-30,USD_SWAP
US345397B512,91.43,2025-04-30,USD_SWAP
US12532HAF10,84.99,2025-04-30,USD_SWAP
US404280EN53,101.08,2025-04-30,USD_SWAP
US040555DD31,84.06,2025-04-30,USD_SWAP
US373334KQ30,98.79,2025-04-30,USD_SWAP
US141781BW32,94.47,2025-04-30,USD_SWAP
US534187BK40,91.59,2025-04-30,USD_SWAP
US747525BS17,104.0,2025-04-30,USD_SWAP
US04621XAM02,93.37,2025-04-30,USD_SWAP
US05526DBS36,88.48,2025-04-30,USD_SWAP
US08860HAC88,90.56,2025-04-30,USD_SWAP
US78016FZQ08,93.78,2025-04-30,USD_SWAP
US87612EBQ89,97.08,2025-04-30,USD_SWAP
US83007CAC64,98.83,2025-04-30,USD_SWAP
US169905AF36,93.43,2025-04-30,USD_SWAP
US12201PAB22,112.44,2025-04-30,USD_SWAP
US427866BJ63,97.83,2025-04-30,USD_SWAP
US844741BF49,88.76,2025-04-30,USD_SWAP
US674599EJ04,98.94,2025-04-30,USD_SWAP
US911312BZ82,100.32,2025-04-30,USD_SWAP
US40434LAC90,91.94,2025-04-30,USD_SWAP
US68902VAR87,101.14,2025-04-30,USD_SWAP
US73928QAB41,94.5,2025-04-30,USD_SWAP
US89114TZQ83,85.49,2025-04-30,USD_SWAP
US174610AT28,91.34,2025-04-30,USD_SWAP
US744533BM10,84.64,2025-04-30,USD_SWAP
US446150BC73,103.46,2025-04-30,USD_SWAP
US576323AT63,101.91,2025-04-30,USD_SWAP
US00111VAA52,101.78,2025-04-30,USD_SWAP
US37045VAY65,100.42,2025-04-30,USD_SWAP
US521865BB05,92.45,2025-04-30,USD_SWAP
US010392FZ66,94.11,2025-04-30,USD_SWAP
US21036PBH01,84.79,2025-04-30,USD_SWAP
US05565EBX22,83.27,2025-04-30,USD_SWAP
US418751AL75,102.31,2025-04-30,USD_SWAP
US52532XAH89,85.93,2025-04-30,USD_SWAP
US36166NAK90,97.95,2025-04-30,USD_SWAP
US828807DT11,86.62,2025-04-30,USD_SWAP
US649840CT03,84.17,2025-04-30,USD_SWAP
US45687VAE65,101.8,2025-04-30,USD_SWAP
US278062AH73,95.44,2025-04-30,USD_SWAP
US571748BR21,105.38,2025-04-30,USD_SWAP
US015271AU38,99.26,2025-04-30,USD_SWAP
US30212PBH73,89.65,2025-04-30,USD_SWAP
US443510AK84,86.51,2025-04-30,USD_SWAP
US345370BY59,102.97,2025-04-30,USD_SWAP
US126650DQ03,83.71,2025-04-30,USD_SWAP
US845467AR03,99.48,2025-04-30,USD_SWAP
US05634WAA09,101.48,2025-04-30,USD_SWAP
US05565EBS37,87.38,2025-04-30,USD_SWAP
US29364GAP81,86.01,2025-04-30,USD_SWAP
US29364WBH07,84.34,2025-04-30,USD_SWAP
US06051GLG28,101.73,2025-04-30,USD_SWAP
US718547AU68,101.5,2025-04-30,USD_SWAP
US09261XAG79,91.28,2025-04-30,USD_SWAP
US83368RBW16,101.79,2025-04-30,USD_SWAP
US225401AU28,89.02,2025-04-30,USD_SWAP
US05964HAM79,89.7,2025-04-30,USD_SWAP
US89400PAK93,87.26,2025-04-30,USD_SWAP
US04636NAH61,100.39,2025-04-30,USD_SWAP
US02771D2A13,101.49,2025-04-30,USD_SWAP
US00846UAN19,86.56,2025-04-30,USD_SWAP
US969457BY52,88.0,2025-04-30,USD_SWAP
US459506AQ49,86.2,2025-04-30,USD_SWAP
US609207BB05,88.6,2025-04-30,USD_SWAP
US378272BZ09,100.44,2025-04-30,USD_SWAP
US06738ECD58,105.71,2025-04-30,USD_SWAP
US23636ABK60,99.67,2025-04-30,USD_SWAP
US23636ABH32,102.65,2025-04-30,USD_SWAP
US984851AG07,90.89,2025-04-30,USD_SWAP
US14040HDE27,102.17,2025-04-30,USD_SWAP
US191216DR86,101.89,2025-04-30,USD_SWAP
US573874AJ32,89.19,2025-04-30,USD_SWAP
US06738ECU73,99.32,2025-04-30,USD_SWAP
US202795JW12,89.53,2025-04-30,USD_SWAP
US577081BD37,99.1,2025-04-30,USD_SWAP
US539830BW87,102.85,2025-04-30,USD_SWAP
US097023DC69,92.9,2025-04-30,USD_SWAP
US606822CD45,86.92,2025-04-30,USD_SWAP
US251526CX52,99.62,2025-04-30,USD_SWAP
US303901BF83,97.69,2025-04-30,USD_SWAP
US291011AQ77,107.28,2025-04-30,USD_SWAP
US86562MDN74,102.56,2025-04-30,USD_SWAP
US20825CAF14,106.84,2025-04-30,USD_SWAP
US12621EAL74,99.51,2025-04-30,USD_SWAP
US00973RAF01,93.77,2025-04-30,USD_SWAP
US94106BAE11,89.71,2025-04-30,USD_SWAP
US857477CR20,98.92,2025-04-30,USD_SWAP
US09659W2W33,101.72,2025-04-30,USD_SWAP
US404280CY37,87.23,2025-04-30,USD_SWAP
US233851ED24,87.04,2025-04-30,USD_SWAP
US688225AH44,91.2,2025-04-30,USD_SWAP
US928668CM23,98.58,2025-04-30,USD_SWAP
US824348BN55,83.86,2025-04-30,USD_SWAP
US459200LH20,100.66,2025-04-30,USD_SWAP
US65535HAS85,88.66,2025-04-30,USD_SWAP
US36321PAE07,80.9,2025-04-30,USD_SWAP
US68389XCE31,89.4,2025-04-30,USD_SWAP
US67103HAK32,83.97,2025-04-30,USD_SWAP
US38141GC936,101.3,2025-04-30,USD_SWAP
US606822CT96,102.47,2025-04-30,USD_SWAP
US225313AM74,91.66,2025-04-30,USD_SWAP
US742718DB20,108.28,2025-04-30,USD_SWAP
US18551PAE97,92.35,2025-04-30,USD_SWAP
US784572AA70,101.15,2025-04-30,USD_SWAP
US25243YBE86,83.29,2025-04-30,USD_SWAP
US361841AL38,99.26,2025-04-30,USD_SWAP
US04686JAB70,104.48,2025-04-30,USD_SWAP
US95040QAP90,87.4,2025-04-30,USD_SWAP
US19828TAA43,104.1,2025-04-30,USD_SWAP
US904764BT39,101.74,2025-04-30,USD_SWAP
US200340AT44,94.8,2025-04-30,USD_SWAP
US750236AY71,103.06,2025-04-30,USD_SWAP
US06738ECK91,104.81,2025-04-30,USD_SWAP
US780641AH94,116.2,2025-04-30,USD_SWAP
US961214EF61,95.19,2025-04-30,USD_SWAP
US11133TAE38,87.16,2025-04-30,USD_SWAP
US647551AG52,99.57,2025-04-30,USD_SWAP
US879360AE54,88.57,2025-04-30,USD_SWAP
US11135FBY60,101.42,2025-04-30,USD_SWAP
US709599BV54,105.09,2025-04-30,USD_SWAP
US031162DE75,90.88,2025-04-30,USD_SWAP
US00135TAD63,105.3,2025-04-30,USD_SWAP
US22822VAT89,85.95,2025-04-30,USD_SWAP
US91324PEJ75,95.96,2025-04-30,USD_SWAP
US60687YDH99,100.77,2025-04-30,USD_SWAP
US65334HAE27,109.49,2025-04-30,USD_SWAP
US87612EAK29,109.39,2025-04-30,USD_SWAP
US595112BQ52,97.81,2025-04-30,USD_SWAP
US25179MBE21,100.21,2025-04-30,USD_SWAP
US316773DM97,99.18,2025-04-30,USD_SWAP
US071813CB37,83.21,2025-04-30,USD_SWAP
US760759BA74,83.67,2025-04-30,USD_SWAP
US38141GC365,101.12,2025-04-30,USD_SWAP
US92936UAG40,86.69,2025-04-30,USD_SWAP
US21987BAZ13,91.2,2025-04-30,USD_SWAP
US666807AW21,114.31,2025-04-30,USD_SWAP
US04621WAD20,90.26,2025-04-30,USD_SWAP
US404280CT42,87.38,2025-04-30,USD_SWAP
US90265EAR18,89.31,2025-04-30,USD_SWAP
US49271VAQ32,95.07,2025-04-30,USD_SWAP
US686330AN18,86.49,2025-04-30,USD_SWAP
US56585ABK79,100.33,2025-04-30,USD_SWAP
US594918BS26,89.29,2025-04-30,USD_SWAP
US29246QAD79,93.38,2025-04-30,USD_SWAP
US720186AN51,87.68,2025-04-30,USD_SWAP
US36264FAM32,92.54,2025-04-30,USD_SWAP
US29250NBY04,105.89,2025-04-30,USD_SWAP
US70450YAL74,97.24,2025-04-30,USD_SWAP
US682680BK80,103.37,2025-04-30,USD_SWAP
US49327V2B93,94.54,2025-04-30,USD_SWAP
US25466AAR23,89.34,2025-04-30,USD_SWAP
US35671DCF06,96.39,2025-04-30,USD_SWAP
US09951LAB99,94.61,2025-04-30,USD_SWAP
US24703TAH95,105.33,2025-04-30,USD_SWAP
US136385BB60,99.19,2025-04-30,USD_SWAP
US482480AL46,98.86,2025-04-30,USD_SWAP
US05964HBG92,102.84,2025-04-30,USD_SWAP
US124900AD38,90.62,2025-04-30,USD_SWAP
US855244BC24,88.9,2025-04-30,USD_SWAP
US44891ADM62,100.55,2025-04-30,USD_SWAP
US25746UDL08,85.18,2025-04-30,USD_SWAP
US95000U3W12,101.05,2025-04-30,USD_SWAP
US68327LAD82,86.35,2025-04-30,USD_SWAP
US74456QCK04,100.65,2025-04-30,USD_SWAP
US186108CL84,97.73,2025-04-30,USD_SWAP
US86964WAF95,101.79,2025-04-30,USD_SWAP
US10922NAG88,102.46,2025-04-30,USD_SWAP
US034863AX89,88.37,2025-04-30,USD_SWAP
US928668BT84,97.23,2025-04-30,USD_SWAP
US61747YFZ34,101.26,2025-04-30,USD_SWAP
US502431AT68,101.7,2025-04-30,USD_SWAP
US574599BP01,85.25,2025-04-30,USD_SWAP
US404280ER67,100.41,2025-04-30,USD_SWAP
US883556CU41,100.97,2025-04-30,USD_SWAP
US50075NAC83,108.69,2025-04-30,USD_SWAP
US76131VAB99,98.61,2025-04-30,USD_SWAP
US949746TB78,111.42,2025-04-30,USD_SWAP
US404280DR76,105.98,2025-04-30,USD_SWAP
US126408HU08,95.44,2025-04-30,USD_SWAP
US55607PAG00,86.69,2025-04-30,USD_SWAP
US98379KAA07,101.32,2025-04-30,USD_SWAP
US85325C2A93,99.92,2025-04-30,USD_SWAP
US286181AP72,99.19,2025-04-30,USD_SWAP
US832248BB38,99.64,2025-04-30,USD_SWAP
US49177JAK88,100.81,2025-04-30,USD_SWAP
US72650RBN17,94.05,2025-04-30,USD_SWAP
US760130AA26,99.58,2025-04-30,USD_SWAP
US378272AY43,87.82,2025-04-30,USD_SWAP
US25179MBF95,97.2,2025-04-30,USD_SWAP
US824348BT26,99.42,2025-04-30,USD_SWAP
US882508CB86,100.81,2025-04-30,USD_SWAP
US136385BA87,90.13,2025-04-30,USD_SWAP
US032654AY10,96.42,2025-04-30,USD_SWAP
US69370PAH47,90.75,2025-04-30,USD_SWAP
US52532XAF24,96.81,2025-04-30,USD_SWAP
US149123BL43,105.34,2025-04-30,USD_SWAP
US35671DCH61,97.66,2025-04-30,USD_SWAP
US31620MBT27,86.22,2025-04-30,USD_SWAP
US22966RAG11,84.7,2025-04-30,USD_SWAP
US30303M8N52,101.29,2025-04-30,USD_SWAP
US53944YBA01,103.0,2025-04-30,USD_SWAP
US21987BBB36,91.43,2025-04-30,USD_SWAP
US57636QAX25,100.48,2025-04-30,USD_SWAP
US037735CZ84,88.48,2025-04-30,USD_SWAP
US47032FAB58,97.28,2025-04-30,USD_SWAP
US00774MBE49,104.82,2025-04-30,USD_SWAP
US42250PAB94,89.34,2025-04-30,USD_SWAP
US418056AZ06,94.66,2025-04-30,USD_SWAP
US345397C353,102.65,2025-04-30,USD_SWAP
US02665WFL00,100.78,2025-04-30,USD_SWAP
US88322YAC57,97.04,2025-04-30,USD_SWAP
US573284AW62,86.22,2025-04-30,USD_SWAP
US16411QAG64,97.08,2025-04-30,USD_SWAP
US92343VGN82,85.05,2025-04-30,USD_SWAP
US29444UBS42,86.99,2025-04-30,USD_SWAP
US443201AC21,99.82,2025-04-30,USD_SWAP
US71568PAN96,90.43,2025-04-30,USD_SWAP
US61748UAE29,101.36,2025-04-30,USD_SWAP
US22535WAJ62,104.47,2025-04-30,USD_SWAP
US91412NBD12,75.64,2025-04-30,USD_SWAP
US87165BAP85,98.54,2025-04-30,USD_SWAP
US78081BAK98,86.43,2025-04-30,USD_SWAP
US14040HCZ64,103.8,2025-04-30,USD_SWAP
US117043AW94,100.75,2025-04-30,USD_SWAP
US91324PFH01,100.57,2025-04-30,USD_SWAP
US46188BAE20,102.03,2025-04-30,USD_SWAP
US350930AB92,103.31,2025-04-30,USD_SWAP
US124857AZ68,95.82,2025-04-30,USD_SWAP
US902613BL18,102.9,2025-04-30,USD_SWAP
US822582BE14,95.46,2025-04-30,USD_SWAP
US26442CBG87,88.02,2025-04-30,USD_SWAP
US29736RAR12,85.18,2025-04-30,USD_SWAP
US13607PVQ44,101.47,2025-04-30,USD_SWAP
US444859BN12,99.37,2025-04-30,USD_SWAP
US49271VAN01,86.63,2025-04-30,USD_SWAP
US29273VBD10,100.81,2025-04-30,USD_SWAP
US87612EBP07,98.07,2025-04-30,USD_SWAP
US25156PAC77,117.13,2025-04-30,USD_SWAP
US054989AA67,106.23,2025-04-30,USD_SWAP
US571903BG74,88.98,2025-04-30,USD_SWAP
US345397G727,98.99,2025-04-30,USD_SWAP
US251526CS67,104.42,2025-04-30,USD_SWAP
US294429AT25,85.74,2025-04-30,USD_SWAP
US448579AR35,99.89,2025-04-30,USD_SWAP
US62877P2A19,102.06,2025-04-30,USD_SWAP
US91159HJT86,100.54,2025-04-30,USD_SWAP
US629377CL46,96.81,2025-04-30,USD_SWAP
US06738EBP97,90.66,2025-04-30,USD_SWAP
US872882AN57,98.9,2025-04-30,USD_SWAP
US83368RBR21,103.45,2025-04-30,USD_SWAP
US372460AA38,84.51,2025-04-30,USD_SWAP
US191216DY38,99.63,2025-04-30,USD_SWAP
US875127BH45,87.39,2025-04-30,USD_SWAP
US11271LAH50,88.31,2025-04-30,USD_SWAP
US278062AD69,94.92,2025-04-30,USD_SWAP
US05369AAQ40,100.47,2025-04-30,USD_SWAP
US98956PAV40,86.97,2025-04-30,USD_SWAP
US37940XAN21,100.27,2025-04-30,USD_SWAP
US316773DK32,104.27,2025-04-30,USD_SWAP
US620076BU23,88.39,2025-04-30,USD_SWAP
US460690BT64,87.11,2025-04-30,USD_SWAP
US438516CZ71,99.48,2025-04-30,USD_SWAP
US60687YDF34,101.66,2025-04-30,USD_SWAP
US049463AD44,100.08,2025-04-30,USD_SWAP
US871829BQ93,86.04,2025-04-30,USD_SWAP
US36962GXZ26,111.52,2025-04-30,USD_SWAP
US281020AY36,99.18,2025-04-30,USD_SWAP
US161175CQ56,103.05,2025-04-30,USD_SWAP
US125523CM05,87.33,2025-04-30,USD_SWAP
US45115AAB08,102.02,2025-04-30,USD_SWAP
US456837BR35,100.35,2025-04-30,USD_SWAP
US90353TAG58,100.6,2025-04-30,USD_SWAP
US958102AQ89,91.1,2025-04-30,USD_SWAP
US92343EAM49,88.07,2025-04-30,USD_SWAP
US02344AAA60,88.09,2025-04-30,USD_SWAP
US38141GYN86,86.23,2025-04-30,USD_SWAP
US00206RKH48,84.71,2025-04-30,USD_SWAP
US37045XDV55,96.23,2025-04-30,USD_SWAP
US49446RAY53,84.96,2025-04-30,USD_SWAP
US06368L3L88,103.32,2025-04-30,USD_SWAP
US853254BU32,88.12,2025-04-30,USD_SWAP
US828807DQ71,84.79,2025-04-30,USD_SWAP
US606822DK78,101.33,2025-04-30,USD_SWAP
US38060AAC80,103.13,2025-04-30,USD_SWAP
US86562MCJ71,85.09,2025-04-30,USD_SWAP
US00928QAY70,102.0,2025-04-30,USD_SWAP
US858119BM10,91.38,2025-04-30,USD_SWAP
US366651AG25,93.78,2025-04-30,USD_SWAP
US446413AT37,95.8,2025-04-30,USD_SWAP
US03740MAC47,102.3,2025-04-30,USD_SWAP
US681936BL34,93.71,2025-04-30,USD_SWAP
US459200KN07,87.5,2025-04-30,USD_SWAP
US80281LAT26,103.82,2025-04-30,USD_SWAP
US74340XBS99,83.76,2025-04-30,USD_SWAP
US44891ADG94,97.42,2025-04-30,USD_SWAP
US95000U3P60,101.58,2025-04-30,USD_SWAP
US842400GU17,87.2,2025-04-30,USD_SWAP
US50050GAN88,87.83,2025-04-30,USD_SWAP
US835495AL63,91.06,2025-04-30,USD_SWAP
US681919BD76,87.22,2025-04-30,USD_SWAP
US576323AP42,96.62,2025-04-30,USD_SWAP
US882508BP81,92.84,2025-04-30,USD_SWAP
US872898AC52,87.84,2025-04-30,USD_SWAP
US092113AT65,88.32,2025-04-30,USD_SWAP
US37045XCS36,100.86,2025-04-30,USD_SWAP
US26441CBL81,87.33,2025-04-30,USD_SWAP
US06418GAQ01,101.09,2025-04-30,USD_SWAP
US96337RAA05,100.4,2025-04-30,USD_SWAP
US20826FBK12,100.16,2025-04-30,USD_SWAP
US42225UAG94,91.37,2025-04-30,USD_SWAP
US404119CA57,92.86,2025-04-30,USD_SWAP
US606822DG66,101.4,2025-04-30,USD_SWAP
US71568PAL31,92.61,2025-04-30,USD_SWAP
US03027XBM11,88.35,2025-04-30,USD_SWAP
US94106LBU26,99.24,2025-04-30,USD_SWAP
US13645RBF01,86.2,2025-04-30,USD_SWAP
US61747YEH45,85.43,2025-04-30,USD_SWAP
US927804GG32,85.45,2025-04-30,USD_SWAP
US50540RAY80,88.22,2025-04-30,USD_SWAP
US03027XBS80,85.63,2025-04-30,USD_SWAP
US58769JBG13,100.1,2025-04-30,USD_SWAP
US87264ABW45,92.61,2025-04-30,USD_SWAP
US06738EBR53,87.16,2025-04-30,USD_SWAP
US345397YT41,94.44,2025-04-30,USD_SWAP
US907818GB82,98.38,2025-04-30,USD_SWAP
US23338VAQ95,89.5,2025-04-30,USD_SWAP
US50077LBF22,96.92,2025-04-30,USD_SWAP
US278642AY97,87.79,2025-04-30,USD_SWAP
US26884LAW90,96.96,2025-04-30,USD_SWAP
US225401AP33,96.62,2025-04-30,USD_SWAP
US404119CZ09,101.16,2025-04-30,USD_SWAP
